Num_commune,Num_Dep,Nom_Ville,Longitude,Latitude
02161,02,LA CHAPELLE-MONTHODON,3.63333,49.0167
02527,02,MORSAIN,3.18333,49.45
02389,02,JAULGONNE,3.53333,49.0833
02178,02,CHERMIZY-AILLES,3.73333,49.4667
02061,02,BECQUIGNY,3.46973,50.0173
02309,02,FESTIEUX,3.75,49.5167
02814,02,VILLERS-LES-GUISE,3.68333,49.9
02535,02,NAMPCELLES-LA-COUR,4,49.7833
02511,02,MONTIGNY-EN-ARROUAISE,3.48333,49.9
02072,02,BERRIEUX,3.85,49.4833
02188,02,CHIGNY,3.76667,49.9167
02533,02,MURET-ET-CROUTTES,3.41667,49.2833
02313,02,FLAVIGNY-LE-GRAND-ET-BEAURAIN,3.66473,49.8909
02408,02,LAON,3.61667,49.5667
02674,02,SAINT-CLEMENT,4.06667,49.7667
02261,02,DERCY,3.68333,49.7
02017,02,ANGUILCOURT-LE-SART,3.43333,49.6833
02811,02,VILLERS-EN-PRAYERES,3.66667,49.3833
02156,02,CHALANDRY,3.63333,49.6833
02413,02,LAVAL-EN-LAONNOIS,3.6,49.5
02335,02,FRESSANCOURT,3.41667,49.6167
02731,02,LE SOURD,3.75,49.8667
02322,02,FONTAINE-NOTRE-DAME,3.43333,49.8833
02179,02,CHERY-CHARTREUVE,3.61667,49.2667
02528,02,MORTEFONTAINE,3.07611,49.3317
02709,02,SERAIN,3.36667,50.0167
02447,02,MAAST-ET-VIOLAINE,3.45,49.2833
02550,02,NEUVILLE-SUR-AILETTE,3.7,49.4667
02330,02,FRANCILLY-SELENCY,3.23333,49.85
02084,02,BEZU-LE-GUERY,3.23333,49.0167
02468,02,MARLE,3.76667,49.7333
02416,02,LEME,3.76667,49.8333
02193,02,CIERGES,3.6,49.1667
02234,02,CRAONNE,3.78333,49.4333
02228,02,COURTEMONT-VARENNES,3.55,49.0667
02610,02,POMMIERS,3.26667,49.4
02347,02,GLAND,3.46667,49.05
02404,02,LANDOUZY-LA-COUR,3.98333,49.85
02515,02,MONTIGNY-LES-CONDE,3.56667,48.9833
02423,02,LEUILLY-SOUS-COUCY,3.33333,49.4833
02607,02,PLOISY,3.3,49.3333
02715,02,SERVAL,3.68333,49.35
02090,02,BILLY-SUR-OURCQ,3.3,49.2167
02012,02,AMBRIEF,3.4,49.3167
02623,02,PRISCES,3.86667,49.7833
02658,02,ROUPY,3.18333,49.8167
02655,02,RONCHERES,3.6,49.15
02444,02,LUGNY,3.81667,49.7833
02185,02,CHEZY-EN-ORXOIS,3.18333,49.1333
02263,02,DHUIZEL,3.61667,49.3667
02292,02,ETAMPES-SUR-MARNE,3.41667,49.0333
02772,02,VAUX-EN-VERMANDOIS,3.15,49.8167
02103,02,BOUE,3.7,50.0167
02304,02,LA FERE,3.36667,49.6667
02684,02,SAINT-MICHEL,4.13333,49.9167
02142,02,CASTRES,3.23333,49.8
02480,02,MESBRECOURT-RICHECOURT,3.55,49.7
02082,02,BEUGNEUX,3.41667,49.2333
02200,02,CLERMONT-LES-FERMES,3.95,49.6667
02212,02,CONDREN,3.28333,49.6167
02331,02,FRANQUEVILLE,3.80945,49.81
02022,02,ARCY-SAINTE-RESTITUE,3.46667,49.25
02136,02,BURELLES,3.9,49.7833
02649,02,ROCOURT-SAINT-MARTIN,3.38333,49.15
02207,02,COMMENCHON,3.16667,49.6333
02826,02,VOULPAIX,3.83333,49.8333
02132,02,BUCY-LES-CERNY,3.51667,49.5833
02640,02,RENANSART,3.45,49.7167
02620,02,PRESLES-ET-BOVES,3.55,49.4
02414,02,LAVAQUERESSE,3.70833,49.95
02245,02,CUFFIES,3.31667,49.4167
02807,02,VILLEQUIER-AUMONT,3.2,49.65
02774,02,VENDELLES,3.13333,49.9167
02029,02,ATTILLY,3.16667,49.85
02068,02,BERLANCOURT,3.75806,49.7787
02356,02,GRISOLLES,3.35,49.15
02224,02,COURCELLES-SUR-VESLE,3.57195,49.3381
02727,02,SONS-ET-RONCHERES,3.66667,49.75
02713,02,SERINGES-ET-NESLES,3.53333,49.2
02353,02,GRANDLUP-ET-FAY,3.73333,49.6667
02203,02,COINCY,3.41667,49.1667
02469,02,MARLY-GOMONT,3.8,49.9
02449,02,MACOGNY,3.23333,49.1667
02736,02,TARTIERS,3.23333,49.4333
02345,02,GIBERCOURT,3.28333,49.7333
02614,02,PONTRU,3.21667,49.9
02748,02,TRELOU-SUR-MARNE,3.60695,49.077
02802,02,LA VILLE-AUX-BOIS-LES-DIZY,3.99334,49.6612
02014,02,AMIGNY-ROUY,3.3,49.6
02165,02,CHARMES,3.38333,49.65
02800,02,VIFFORT,3.45,48.9667
02448,02,MACHECOURT,3.84167,49.6583
02555,02,NOGENT-L'ARTAUD,3.31667,48.9667
02735,02,TANNIERES,3.55,49.2833
02676,02,SAINT-ERME-OUTRE-ET-RAMECOURT,3.85,49.5167
02393,02,JOUAIGNES,3.5,49.3
02765,02,VAUCELLES-ET-BEFFECOURT,3.55,49.5333
02422,02,LESQUIELLES-SAINT-GERMAIN,3.61667,49.9333
02008,02,AIZY-JOUY,3.51639,49.4348
02301,02,FAUCOUCOURT,3.46667,49.5333
02175,02,CHAVIGNY,3.3,49.4333
02792,02,VEUILLY-LA-POTERIE,3.21667,49.0833
02484,02,MEZY-MOULINS,3.5,49.0667
02344,02,GERNICOURT,3.86667,49.4
02632,02,QUINCY-BASSE,3.38333,49.5167
02712,02,SERGY,3.56667,49.1833
02745,02,TOULIS-ET-ATTENCOURT,3.73333,49.6833
02628,02,PUISEUX-EN-RETZ,3.13333,49.3
02425,02,LEUZE,4.15,49.85
02239,02,CREZANCY,3.5,49.05
02563,02,NOYALES,3.55,49.9
02465,02,MARIGNY-EN-ORXOIS,3.21667,49.0667
02327,02,FORESTE,3.1,49.8167
02834,02,WISSIGNICOURT,3.43333,49.5333
02737,02,TAVAUX-ET-PONTSERICOURT,3.91667,49.7333
02699,02,SAPONAY,3.48333,49.2167
02274,02,EBOULEAU,3.86667,49.6667
02572,02,ORAINVILLE,4.01667,49.3833
02486,02,MISSY-LES-PIERREPONT,3.8,49.6333
02543,02,NEUILLY-SAINT-FRONT,3.26667,49.1667
02738,02,TERGNIER,3.3,49.65
02307,02,LA FERTE-MILON,3.11667,49.1667
02052,02,BASSOLES-AULERS,3.38333,49.5333
02782,02,LE VERGUIER,3.16667,49.9333
02577,02,OSTEL,3.56667,49.4333
02721,02,SISSY,3.43333,49.8
02424,02,LEURY,3.33333,49.4333
02241,02,LA CROIX-SUR-OURCQ,3.35,49.1667
02598,02,PERNANT,3.23333,49.3833
02298,02,ETREUX,3.65,49.9833
02129,02,BRUYS,3.56667,49.2667
02324,02,FONTENELLE,3.86667,50.0333
02152,02,CERSEUIL,3.51667,49.3333
02823,02,VOHARIES,3.8,49.7833
02687,02,SAINT-PIERRE-AIGLE,3.18333,49.3167
02683,02,SAINT-MARTIN-RIVIERE,3.53333,50.05
02538,02,NANTEUIL-NOTRE-DAME,3.4,49.2
02704,02,SELENS,3.2,49.5
02508,02,MONTHENAULT,3.66667,49.4833
02677,02,SAINT-EUGENE,3.53333,49.0167
02294,02,ETOUVELLES,3.58333,49.5333
02302,02,FAVEROLLES,3.17639,49.2242
02433,02,LISLET,4.01667,49.6833
02775,02,VENDEUIL,3.35,49.7167
02318,02,FOLEMBRAY,3.28333,49.55
02222,02,COURBES,3.45,49.6833
02154,02,CHACRISE,3.4,49.3
02711,02,SERCHES,3.45,49.35
02003,02,ACY,3.41667,49.35
02786,02,VERNEUIL-SOUS-COUCY,3.31667,49.5333
02054,02,BAZOCHES-SUR-VESLES,3.61861,49.3073
02472,02,MAUREGNY-EN-HAYE,3.8,49.5333
02372,02,HARTENNES-ET-TAUX,3.35,49.2667
02763,02,VASSENY,3.48333,49.35
02479,02,MERVAL,3.7,49.35
02216,02,CORCY,3.21667,49.25
02100,02,BONY,3.21667,49.9833
02121,02,BRENY,3.35,49.1833
02119,02,BRECY,3.43333,49.15
02127,02,BRUYERES-SUR-FERE,3.43333,49.1833
02315,02,FLAVY-LE-MARTEL,3.2,49.7167
02583,02,PANCY-COURTECON,3.65,49.4667
02101,02,BOSMONT-SUR-SERRE,3.86667,49.7333
02485,02,MISSY-AUX-BOIS,3.25,49.3333
02732,02,SURFONTAINE,3.45,49.7333
02256,02,DAGNY-LAMBERCY,4.03333,49.7667
02402,02,LANCHY,3.08333,49.8333
02766,02,VAUDESSON,3.48333,49.4667
02201,02,COEUVRES-ET-VALSERY,3.15,49.3333
02280,02,EPIEDS,3.45,49.1
02805,02,VILLENEUVE-SAINT-GERMAIN,3.35,49.3833
02009,02,ALAINCOURT,3.36667,49.75
02729,02,SOUCY,3.13333,49.3167
02021,02,ARCHON,4.11667,49.7417
02589,02,PARGNY-FILAIN,3.53333,49.4667
02343,02,GERMAINE,3.11667,49.7833
02547,02,LA NEUVILLE-HOUSSET,3.71667,49.7833
02062,02,BELLEAU,3.3,49.1
02581,02,PAARS,3.6,49.3333
02407,02,LANISCOURT,3.55,49.55
02714,02,SERMOISE,3.45,49.3667
02046,02,BARENTON-BUGNY,3.65,49.6333
02631,02,QUIERZY,3.13333,49.5667
02149,02,CERIZY,3.33333,49.75
02306,02,LA FERTE-CHEVRESIS,3.56667,49.7333
02635,02,RAMICOURT,3.33333,49.95
02137,02,BUSSIARES,3.25,49.0833
02070,02,BERNOT,3.5,49.8667
02418,02,LERZY,3.86667,49.9333
02697,02,SAMOUSSY,3.73333,49.5833
02358,02,GROUGIS,3.53333,49.9333
02450,02,MACQUIGNY,3.55,49.8833
02312,02,LA FLAMENGRIE,3.91667,50
02716,02,SERVAIS,3.35,49.6167
02076,02,BERTRICOURT,4,49.3833
02576,02,OSLY-COURTIL,3.21667,49.4
02787,02,VERNEUIL-SUR-SERRE,3.66667,49.65
02473,02,MAYOT,3.38333,49.7
02830,02,WASSIGNY,3.6,50.0167
02047,02,BARENTON-CEL,3.63333,49.65
02276,02,ENGLANCOURT,3.8,49.9167
02028,02,ATHIES-SOUS-LAON,3.68333,49.5667
02337,02,FROIDESTREES,3.9,49.9333
02454,02,LA MALMAISON,3.98333,49.5167
02456,02,MANICAMP,3.16667,49.5667
02048,02,BARENTON-SUR-SERRE,3.68333,49.6667
02035,02,AUDIGNY,3.65,49.85
02567,02,OHIS,4.01667,49.9333
02470,02,MARTIGNY,4.13333,49.8667
02049,02,BARISIS,3.32806,49.5787
02279,02,EPAUX-BEZU,3.35,49.1
02001,02,ABBECOURT,3.18333,49.6
02376,02,HAUTEVILLE,3.51667,49.8667
02066,02,BENAY,3.31667,49.75
02546,02,LA NEUVILLE-EN-BEINE,3.15,49.6833
02753,02,TUPIGNY,3.6,49.95
02789,02,VERVINS,3.9,49.8333
02269,02,DORENGT,3.68333,49.9667
02681,02,SAINT-GOBERT,3.81667,49.8
02585,02,PARCY-ET-TIGNY,3.335,49.2787
02688,02,SAINT-PIERRE-LES-FRANQUEVILLE,3.82361,49.8195
02520,02,MONT-NOTRE-DAME,3.58333,49.3
02523,02,MONT-SAINT-MARTIN,3.63333,49.2833
02187,02,CHIERRY,3.43333,49.0333
02254,02,CUTRY,3.18333,49.35
02182,02,CHEVENNES,3.73333,49.8167
02513,02,MONTIGNY-LE-FRANC,3.91667,49.6833
02106,02,BOURG-ET-COMIN,3.65,49.4
02669,02,SAINT-AGNAN,3.6,49.0167
02220,02,COULONGES-COHAN,3.63639,49.2012
02619,02,PREMONTRE,3.4,49.55
02229,02,COURTRIZY-ET-FUSSIGNY,3.8,49.5167
02395,02,JUMENCOURT,3.35,49.5167
02197,02,CLAIRFONTAINE,3.98333,49.9833
02708,02,SEQUEHART,3.33333,49.9167
02004,02,AGNICOURT-ET-SECHELLES,3.95,49.7167
02656,02,ROUCY,3.81667,49.3667
02618,02,PREMONT,3.38333,50
02199,02,CLASTRES,3.23333,49.7333
02164,02,LE CHARMEL,3.55,49.1167
02010,02,ALLEMANT,3.45,49.4667
02524,02,MONT-SAINT-PERE,3.48333,49.0667
02586,02,PARFONDEVAL,4.16667,49.7333
02190,02,CHIVRES-VAL,3.43333,49.4
02030,02,AUBENCHEUL-AUX-BOIS,3.26667,50.0333
02505,02,MONTFAUCON,3.45,48.95
02038,02,LES AUTELS,4.2257,49.7667
02326,02,FONTENOY,3.2,49.4167
02236,02,CRECY-AU-MONT,3.31667,49.4833
02525,02,MORCOURT,3.31667,49.8667
02551,02,NEUVILLE-SUR-MARGIVAL,3.4,49.45
02255,02,CYS-LA-COMMUNE,3.56667,49.4
02467,02,MARIZY-SAINT-MARD,3.21667,49.1833
02808,02,VILLERET,3.18333,49.95
02013,02,AMIFONTAINE,3.91667,49.4833
02323,02,FONTAINE-UTERTE,3.36667,49.9167
02266,02,DOLIGNON,4.08333,49.7167
02293,02,ETAVES-ET-BOCQUIAUX,3.45,49.9333
02650,02,ROCQUIGNY,3.98333,50.0333
02529,02,MORTIERS,3.66667,49.6833
02666,02,ROZOY-SUR-SERRE,4.13333,49.7167
02455,02,MALZY,3.73333,49.9
02063,02,BELLENGLISE,3.25,49.9167
02150,02,CERNY-EN-LAONNOIS,3.66667,49.45
02519,02,MONTLOUE,4.06667,49.6667
02678,02,SAINTE-GENEVIEVE,4.07139,49.7195
02544,02,NEUVE-MAISON,4.03333,49.9333
02085,02,BEZU-SAINT-GERMAIN,3.4,49.1
02295,02,ETREAUPONT,3.91667,49.9
02075,02,BERTHENICOURT,3.38333,49.7667
02742,02,THIERNU,3.8,49.75
02401,02,LAIGNY,3.86667,49.85
02006,02,AISONVILLE-ET-BERNOVILLE,3.53333,49.9333
02243,02,CROUY,3.36667,49.4
02381,02,HIRSON,4.08333,49.9167
02043,02,BAGNEUX,3.28333,49.4667
02039,02,AUTREMENCOURT,3.8,49.7
02147,02,LA CELLE-SOUS-MONTMIRAIL,3.46611,48.8648
02210,02,CONDE-SUR-AISNE,3.45,49.4
02093,02,BLERANCOURT,3.15,49.5167
02510,02,MONTHUREL,3.55,49.0167
02784,02,PETIT-VERLY,3.55,49.9667
02723,02,SOIZE,4.08333,49.7
02667,02,SACONIN-ET-BREUIL,3.25,49.3667
02410,02,LARGNY-SUR-AUTOMNE,3.05,49.2667
02725,02,SOMMERON,3.95,49.95
02791,02,VESLUD,3.73333,49.5333
02430,02,LIESSE-NOTRE-DAME,3.80445,49.6095
02172,02,CHAUDUN,3.26667,49.3167
02829,02,VUILLERY,3.38333,49.4333
02571,02,OMISSY,3.31667,49.8833
02596,02,PAVANT,3.28333,48.95
02487,02,MISSY-SUR-AISNE,3.43333,49.3833
02246,02,CUGNY,3.15,49.7
02587,02,PARFONDRU,3.71667,49.5333
02204,02,COINGT,4.08333,49.7833
02319,02,FONSOMME,3.4,49.9
02273,02,DURY,3.12889,49.7506
02661,02,ROYAUCOURT-ET-CHAILVET,3.53333,49.5167
02406,02,LANDRICOURT,3.36667,49.5
02720,02,SISSONNE,3.9,49.5667
02069,02,BERLISE,4.11667,49.6667
02648,02,RIBEMONT,3.46667,49.8
02668,02,SAINS-RICHAUMONT,3.7,49.8167
02311,02,FILAIN,3.55,49.4667
02183,02,CHEVREGNY,3.58333,49.4667
02501,02,MONTCHALONS,3.73333,49.5167
02125,02,BRUMETZ,3.15,49.1
02734,02,TAILLEFONTAINE,3.03333,49.3167
02363,02,GUNY,3.26667,49.5167
02334,02,FRESNOY-LE-GRAND,3.41667,49.95
02562,02,NOUVRON-VINGRE,3.2,49.4333
02451,02,MAGNY-LA-FOSSE,3.28333,49.9333
02253,02,CUISY-EN-ALMONT,3.25,49.4167
02499,02,MONTBAVIN,3.51667,49.5333
02824,02,VORGES,3.65,49.5167
02504,02,MONTESCOURT-LIZEROLLES,3.2575,49.7387
02612,02,PONT-ARCY,3.61667,49.3833
02359,02,GRUGIES,3.26667,49.8
02087,02,BIEUXY,3.26667,49.45
02459,02,MARCY,3.4,49.8333
02110,02,BRAINE,3.53333,49.3333
02573,02,ORGEVAL,3.7,49.5167
02461,02,MAREST-DAMPCOURT,3.15,49.6
02194,02,CILLY,3.83333,49.7333
02371,02,HARLY,3.31667,49.8333
02659,02,ROUVROY,3.31667,49.85
02653,02,ROMENY-SUR-MARNE,3.33333,48.9833
02270,02,DOUCHY,3.11667,49.7667
02773,02,VAUXTIN,3.6,49.35
02651,02,ROGECOURT,3.41667,49.6333
02514,02,MONTIGNY-LENGRAIN,3.1,49.3667
02384,02,HOURY,3.85,49.7833
02600,02,PIERREPONT,3.78333,49.65
02265,02,DOHIS,4.13333,49.75
02114,02,BRASLES,3.43333,49.05
02033,02,AUBIGNY-EN-LAONNOIS,3.8,49.5
02582,02,PAISSY,3.7,49.4167
02560,02,NOUVION-LE-COMTE,3.46667,49.6833
02491,02,MONCEAU-LE-NEUF-ET-FAUCOUZY,3.61584,49.7698
02634,02,RAILLIMONT,4.15,49.7083
02258,02,DAMMARD,3.2,49.15
02595,02,PASSY-SUR-MARNE,3.56667,49.0667
02417,02,LEMPIRE,3.16667,49.9833
02250,02,CUIRY-LES-CHAUDARDES,3.76667,49.3833
02385,02,HOUSSET,3.7,49.7833
02089,02,BILLY-SUR-AISNE,3.38333,49.3667
02064,02,BELLEU,3.33333,49.3667
02613,02,PONTAVERT,3.81667,49.4167
02264,02,DIZY-LE-GROS,4.01667,49.6333
02242,02,CROUTTES-SUR-MARNE,3.24,48.98
02226,02,COURMELLES,3.31667,49.35
02086,02,BICHANCOURT,3.21667,49.5833
02060,02,BEAUVOIS-EN-VERMANDOIS,3.1,49.8167
02622,02,PRIEZ,3.26667,49.1333
02167,02,CHASSEMY,3.5,49.3833
02297,02,ETREPILLY,3.33333,49.0833
02025,02,ARTEMPS,3.18333,49.7667
02336,02,FRIERES-FAILLOUEL,3.25,49.6667
02832,02,WIEGE-FATY,3.73333,49.8833
02685,02,SAINT-NICOLAS-AUX-BOIS,3.41667,49.6
02355,02,GRICOURT,3.25,49.8833
02094,02,BLESMES,3.45,49.0333
02817,02,VILLE-SAVOYE,3.63333,49.3
02477,02,MERCIN-ET-VAUX,3.28333,49.3833
02184,02,CHEVRESIS-MONCEAU,3.56667,49.75
02057,02,BEAUREVOIR,3.3,50
02672,02,SAINT-BANDRY,3.16667,49.3667
02828,02,VREGNY,3.41667,49.4167
02757,02,VADENCOURT,3.58333,49.9333
02799,02,VIERZY,3.28333,49.2833
02139,02,CAILLOUEL-CREPIGNY,3.15,49.6167
02553,02,NIZY-LE-COMTE,4.05,49.5667
02777,02,VENDIERES,3.45,48.8667
02138,02,BUZANCY,3.35,49.3167
02391,02,JEANTES,4.05,49.8
02213,02,CONNIGIS,3.53333,49.0333
02744,02,TORCY-EN-VALOIS,3.26667,49.0833
02219,02,COUCY-LA-VILLE,3.33333,49.5333
02350,02,GOUDELANCOURT-LES-PIERREPONT,3.85473,49.6689
02594,02,PASSY-EN-VALOIS,3.2,49.1667
02507,02,MONTGRU-SAINT-HILAIRE,3.33333,49.1833
02503,02,MONT-D'ORIGNY,3.48333,49.8333
02764,02,VASSOGNE,3.73333,49.4167
02452,02,MAISSEMY,3.2,49.8833
02652,02,ROGNY,3.81667,49.7667
02779,02,VENEROLLES,3.63333,49.9667
02198,02,CLAMECY,3.36667,49.4333
02797,02,VIEL-ARCY,3.61667,49.3833
02364,02,GUYENCOURT,3.83333,49.35
02476,02,MENNEVRET,3.55,49.9833
02144,02,CAULAINCOURT,3.1,49.8667
02580,02,OULCHY-LE-CHATEAU,3.35,49.2
02361,02,GUISE,3.63333,49.9
02159,02,CHAMPS,3.25,49.5333
02690,02,SAINTE-PREUVE,3.91667,49.6167
02625,02,PROIX,3.56667,49.9
02011,02,AMBLENY,3.18333,49.3833
02647,02,RIBEAUVILLE,3.58333,50.05
02752,02,TUGNY-ET-PONT,3.15,49.75
02333,02,FRESNES,3.36973,49.5539
02108,02,BOURGUIGNON-SOUS-MONTBAVIN,3.54139,49.5281
02552,02,NEUVILLETTE,3.46667,49.85
02696,02,SAINT-THOMAS,3.81667,49.5
02463,02,MARFONTAINE,3.78333,49.8
02079,02,BESMONT,4.11667,49.8333
02374,02,LEHAUCOURT,3.28333,49.9167
02124,02,BRISSY-HAMEGICOURT,3.38028,49.7437
02608,02,PLOMION,4.01667,49.8
02702,02,SAVY,3.18333,49.8
02629,02,PUISIEUX-ET-CLANLIEU,3.66667,49.85
02195,02,CIRY-SALSOGNE,3.46667,49.3667
02244,02,CRUPILLY,3.75,49.9167
02267,02,DOMMIERS,3.21667,49.3333
02296,02,ETREILLERS,3.15,49.8167
02192,02,CHOUY,3.25,49.2
02403,02,LANDIFAY-ET-BERTAIGNEMONT,3.6,49.8167
02718,02,SILLY-LA-POTERIE,3.15,49.2
02539,02,NAUROY,3.25,49.95
02432,02,LIME,3.55,49.3167
02032,02,AUBIGNY-AUX-KAISNES,3.11667,49.7833
02493,02,MONCEAU-LE-WAAST,3.7,49.6167
02251,02,CUIRY-LES-IVIERS,4.10973,49.7614
02636,02,REGNY,3.41667,49.8167
02815,02,VILLERS-SAINT-CHRISTOPHE,3.1,49.7833
02155,02,CHAILLEVOIS,3.51667,49.5167
02794,02,VEZILLY,3.7,49.1833
02409,02,LAPPION,3.96667,49.6167
02332,02,FRESNES-EN-TARDENOIS,3.55,49.15
02665,02,GRAND-ROZOY,3.38333,49.2333
02211,02,CONDE-SUR-SUIPPE,3.95,49.4167
02146,02,CELLES-LES-CONDE,3.56667,49.0167
02153,02,CESSIERES,3.48333,49.5667
02223,02,COURBOIN,3.5,49
02781,02,VERDILLY,3.41667,49.0667
02728,02,SORBAIS,3.9,49.9167
02740,02,THENAILLES,3.95,49.8167
02475,02,MENNEVILLE,4,49.4167
02098,02,BONNEIL,3.35,49
02231,02,COUVRON-ET-AUMENCOURT,3.51667,49.65
02174,02,CHAVIGNON,3.51667,49.4833
02339,02,GANDELU,3.18333,49.1
02743,02,LE THUEL,4.07695,49.6495
02707,02,SEPTVAUX,3.38333,49.5667
02541,02,NEUFCHATEL-SUR-AISNE,4.03333,49.4333
02097,02,BONCOURT,3.95,49.6167
02490,02,MONAMPTEUIL,3.56667,49.4833
02818,02,VILLIERS-SAINT-DENIS,3.26723,48.9931
02348,02,GLENNES,3.71667,49.35
02397,02,JUSSY,3.23333,49.7167
02240,02,CROIX-FONSOMME,3.4,49.9167
02074,02,BERTAUCOURT-EPOURDON,3.38333,49.6167
02130,02,BUCILLY,4.08333,49.8833
02695,02,SAINT-THIBAUT,3.61667,49.3
02405,02,LANDOUZY-LA-VILLE,4.05,49.8667
02349,02,GOUDELANCOURT-LES-BERRIEUX,3.84917,49.4967
02205,02,COLLIGIS-CRANDELAIN,3.65,49.4833
02540,02,NESLES-LA-MONTAGNE,3.41667,49.0167
02141,02,LA CAPELLE,3.91639,49.9773
02007,02,AIZELLES,3.81667,49.4833
02785,02,VERMAND,3.15,49.8667
02509,02,MONTHIERS,3.3,49.1
02689,02,SAINT-PIERREMONT,3.88333,49.7167
02148,02,CELLES-SUR-AISNE,3.48333,49.4167
02299,02,EVERGNICOURT,4.03333,49.4333
02328,02,FOSSOY,3.48333,49.05
02534,02,MUSCOURT,3.75,49.3667
02171,02,CHAUDARDES,3.78333,49.3833
02639,02,REMIGNY,3.28333,49.7167
02497,02,MONS-EN-LAONNOIS,3.55334,49.5373
02163,02,CHARLY-SUR-MARNE,3.28528,48.9773
02168,02,CHATEAU-THIERRY,3.4,49.05
02282,02,EPPES,3.73333,49.55
02767,02,VAUXREZIS,3.28056,49.4137
02169,02,CHATILLON-LES-SONS,3.68333,49.75
02822,02,VIVIERES,3.1,49.3
02232,02,COYOLLES,3.05,49.2333
02663,02,ROZIERES-SUR-CRISE,3.35,49.3333
02741,02,THENELLES,3.46667,49.8167
02554,02,NOGENTEL,3.4,49.0167
02162,02,LA CHAPELLE-SUR-CHEZY,3.38333,48.95
02208,02,CONCEVREUX,3.78333,49.3833
02354,02,GRANDRIEUX,4.18333,49.7333
02574,02,ORIGNY-EN-THIERACHE,4.01667,49.9
02002,02,ACHERY,3.38333,49.6833
02420,02,LESDINS,3.33333,49.9
02431,02,LIEZ,3.28333,49.6833
02368,02,HARAMONT,3.05,49.2833
02474,02,MENNESSIS,3.26667,49.7
02426,02,LEVERGIES,3.31667,49.9333
02570,02,OLLEZY,3.13333,49.7167
02206,02,COLONFAY,3.7,49.85
02770,02,VAUXBUIN,3.3,49.3667
02760,02,LA VALLEE-MULATRE,3.56667,50.0167
02646,02,REVILLON,3.7,49.3667
02831,02,WATIGNY,4.2,49.9
02783,02,GRAND-VERLY,3.58333,49.9333
02749,02,TROESNES,3.16973,49.1931
02559,02,NOUVION-ET-CATILLON,3.48333,49.7
02812,02,VILLERS-HELON,3.26667,49.2667
02135,02,BUIRONFOSSE,3.83333,49.9667
02225,02,COURCHAMPS,3.26667,49.1167
02564,02,NOYANT-ET-ACONIN,3.33333,49.3333
02694,02,SAINT-SIMON,3.16667,49.75
02059,02,BEAUTOR,3.33333,49.65
02621,02,PRESLES-ET-THIERNY,3.61667,49.5167
02492,02,MONCEAU-LES-LEUPS,3.48333,49.6667
02502,02,MONTCORNET,4.01723,49.6956
02798,02,VIELS-MAISONS,3.4,48.9
02466,02,MARIZY-SAINTE-GENEVIEVE,3.2,49.1833
02040,02,AUTREPPES,3.85,49.9
02532,02,MOY-DE-L'AISNE,3.36667,49.75
02020,02,ANY-MARTIN-RIEUX,4.2165,49.8833
02286,02,ESQUEHERIES,3.75,49.9833
02750,02,TROSLY-LOIRE,3.23333,49.5167
02303,02,FAYET,3.25,49.8667
02369,02,HARCIGNY,3.98333,49.8
02387,02,ITANCOURT,3.35,49.8
02122,02,BRIE,3.4825,49.6009
02380,02,HINACOURT,3.28333,49.7333
02411,02,LATILLY,3.31667,49.15
02382,02,HOLNON,3.21667,49.8667
02457,02,MARCHAIS,3.81667,49.5833
02592,02,PARPEVILLE,3.55,49.7667
02795,02,VIC-SUR-AISNE,3.11667,49.4
02801,02,VIGNEUX-HOCQUET,3.98333,49.7333
02793,02,VEZAPONIN,3.23333,49.4667
02116,02,BRAYE-EN-THIERACHE,3.96667,49.7833
02644,02,RETHEUIL,3.01667,49.3167
02308,02,FESMY-LE-SART,3.67834,50.042
02215,02,CORBENY,3.81667,49.4667
02317,02,FLUQUIERES,3.15,49.8
02616,02,PONT-SAINT-MARD,3.28333,49.5
02518,02,MONTLEVON,3.53333,48.9667
02277,02,EPAGNY,3.25,49.4667
02819,02,VINCY-REUIL-ET-MAGNY,4.05,49.7167
02516,02,MONTIGNY-SOUS-MARLE,3.8,49.75
02096,02,BOIS-LES-PARGNY,3.65,49.7167
02641,02,RENNEVAL,4.05,49.7333
02746,02,TRAVECY,3.35,49.6833
02421,02,LESGES,3.5,49.3
02237,02,CRECY-SUR-SERRE,3.61667,49.7
02705,02,LA SELVE,4,49.5667
02549,02,NEUVILLE-SAINT-AMAND,3.33333,49.8167
02105,02,BOURESCHES,3.3,49.0667
02055,02,BEAUME,4.15,49.8333
02558,02,LE NOUVION-EN-THIERACHE,3.78333,50.0167
02283,02,ERLON,3.71667,49.7167
02820,02,VIRY-NOUREUIL,3.25,49.6333
02434,02,LIZY,3.46667,49.5167
02271,02,DRAVEGNY,3.63333,49.2333
02733,02,SUZY,3.46667,49.55
02262,02,DEUILLET,3.35,49.6333
02489,02,MOLINCHART,3.53333,49.5667
02803,02,LA VILLE-AUX-BOIS-LES-PONTAVERT,3.84973,49.4278
02024,02,ARRANCY,3.75,49.4833
02673,02,SAINT-CHRISTOPHE-A-BERRY,3.13333,49.4167
02357,02,GRONARD,3.88333,49.7833
02238,02,CREPY,3.51389,49.6042
02128,02,BRUYERES-ET-MONTBERAULT,3.66667,49.5167
02081,02,BETHANCOURT-EN-VAUX,3.15,49.6167
02768,02,VAUXAILLON,3.4,49.4833
